ARTNR;PFAD;BILDNUMMER;
221600;https://best-nutrition.de/media/image/product/6501/lg/bsn-syntha-6-226kg.jpg;1; 
221600;https://best-nutrition.de/media/image/product/6501/lg/bsn-syntha-6-226kg~2.jpg;2; 
221600;https://best-nutrition.de/media/image/product/6501/lg/bsn-syntha-6-226kg~3.jpg;3;
352700;https://best-nutrition.de/media/image/product/6508/lg/dedicated-t-shirt-get-shit-done.png;1;
352700-001;https://best-nutrition.de/media/image/product/6509/lg/dedicated-t-shirt-get-shit-done-l.png;1;
352700-002;https://best-nutrition.de/media/image/product/6510/lg/dedicated-t-shirt-get-shit-done-m.png;1;
352700-003;https://best-nutrition.de/media/image/product/6511/lg/dedicated-t-shirt-get-shit-done-s.png;1;
352700-004;https://best-nutrition.de/media/image/product/6512/lg/dedicated-t-shirt-get-shit-done-xl.png;1;
056300;https://best-nutrition.de/media/image/product/6521/lg/peak-omega-3-400-caps.jpg;1;
029200;https://best-nutrition.de/media/image/product/6528/lg/gn-chrome-health-line-120-tabl.jpg;1;
1131700-003;https://best-nutrition.de/media/image/product/6532/lg/blackline-20-honest-whey-2270g-sommerfruechte.jpg;1;
1131700-004;https://best-nutrition.de/media/image/product/6533/lg/blackline-20-honest-whey-2270g-banane-schoko.jpg;1;
1131700-005;https://best-nutrition.de/media/image/product/6534/lg/blackline-20-honest-whey-2270g-cocosnuss-cream.jpg;1;
1131700-006;https://best-nutrition.de/media/image/product/6535/lg/blackline-20-honest-whey-2270g-haselnuss.jpg;1;
1131700-007;https://best-nutrition.de/media/image/product/6536/lg/blackline-20-honest-whey-2270g-schokolade-sahne.jpg;1;
133000;https://best-nutrition.de/media/image/product/6537/lg/asvita-fresh-mix-mineralgetraenk-1l.jpg;1;
133100;https://best-nutrition.de/media/image/product/6538/lg/asvita-fresh-mix-mineralgetraenk-180-5l.jpg;1;
133100-001;https://best-nutrition.de/media/image/product/6539/lg/asvita-fresh-mix-mineralgetraenk-180-5l-ananas.jpg;1;
133100-002;https://best-nutrition.de/media/image/product/6540/lg/asvita-fresh-mix-mineralgetraenk-180-5l-apfel-minze.jpg;1;
133100-004;https://best-nutrition.de/media/image/product/6542/lg/asvita-fresh-mix-mineralgetraenk-180-5l-erdbeere.jpg;1;
133100-005;https://best-nutrition.de/media/image/product/6543/lg/asvita-fresh-mix-mineralgetraenk-180-5l-himbeere.jpg;1;
133100-006;https://best-nutrition.de/media/image/product/6544/lg/asvita-fresh-mix-mineralgetraenk-180-5l-sauerkirsche.jpg;1;
133100-007;https://best-nutrition.de/media/image/product/6545/lg/asvita-fresh-mix-mineralgetraenk-180-5l-pink-grapefruit.jpg;1;
133100-008;https://best-nutrition.de/media/image/product/6546/lg/asvita-fresh-mix-mineralgetraenk-180-5l-waldfrucht.jpg;1;
133100-009;https://best-nutrition.de/media/image/product/6547/lg/asvita-fresh-mix-mineralgetraenk-180-5l-mandarine-lemon.jpg;1;
133100-010;https://best-nutrition.de/media/image/product/6548/lg/asvita-fresh-mix-mineralgetraenk-180-5l-mango.jpg;1;
133100-011;https://best-nutrition.de/media/image/product/6549/lg/asvita-fresh-mix-mineralgetraenk-180-5l-zitrone.jpg;1;
133100-012;https://best-nutrition.de/media/image/product/6550/lg/asvita-fresh-mix-mineralgetraenk-180-5l-schw-johannisbeere.jpg;1;
133100-013;https://best-nutrition.de/media/image/product/6551/lg/asvita-fresh-mix-mineralgetraenk-180-5l-waldmeister.jpg;1;
133100-015;https://best-nutrition.de/media/image/product/6553/lg/asvita-fresh-mix-mineralgetraenk-180-5l-multifruit.jpg;1;
133100-018;https://best-nutrition.de/media/image/product/6556/lg/asvita-fresh-mix-mineralgetraenk-180-5l-tropic.jpg;1;
133000-001;https://best-nutrition.de/media/image/product/6557/lg/asvita-fresh-mix-mineralgetraenk-1l-ananas.jpg;1;
133000-002;https://best-nutrition.de/media/image/product/6558/lg/asvita-fresh-mix-mineralgetraenk-1l-apfel-minze.jpg;1;
133000-003;https://best-nutrition.de/media/image/product/6559/lg/asvita-fresh-mix-mineralgetraenk-1l-blutorange.jpg;1;
133000-004;https://best-nutrition.de/media/image/product/6560/lg/asvita-fresh-mix-mineralgetraenk-1l-erdbeere.jpg;1;
133000-005;https://best-nutrition.de/media/image/product/6561/lg/asvita-fresh-mix-mineralgetraenk-1l-himbeere.jpg;1;
133000-006;https://best-nutrition.de/media/image/product/6562/lg/asvita-fresh-mix-mineralgetraenk-1l-sauerkirsche.jpg;1;
133000-007;https://best-nutrition.de/media/image/product/6563/lg/asvita-fresh-mix-mineralgetraenk-1l-pink-grapefruit.jpg;1;
133000-008;https://best-nutrition.de/media/image/product/6564/lg/asvita-fresh-mix-mineralgetraenk-1l-waldfrucht.jpg;1;
133000-009;https://best-nutrition.de/media/image/product/6565/lg/asvita-fresh-mix-mineralgetraenk-1l-mandarine-lemon.jpg;1;
133000-010;https://best-nutrition.de/media/image/product/6566/lg/asvita-fresh-mix-mineralgetraenk-1l-mango.jpg;1;
133000-011;https://best-nutrition.de/media/image/product/6567/lg/asvita-fresh-mix-mineralgetraenk-1l-zitrone.jpg;1;
133000-012;https://best-nutrition.de/media/image/product/6568/lg/asvita-fresh-mix-mineralgetraenk-1l-schw-johannisbeere.jpg;1;
133000-013;https://best-nutrition.de/media/image/product/6569/lg/asvita-fresh-mix-mineralgetraenk-1l-waldmeister.jpg;1;
133000-014;https://best-nutrition.de/media/image/product/6570/lg/asvita-fresh-mix-mineralgetraenk-1l-maracuja.jpg;1;
133000-015;https://best-nutrition.de/media/image/product/6571/lg/asvita-fresh-mix-mineralgetraenk-1l-multifruit.jpg;1;
133000-018;https://best-nutrition.de/media/image/product/6574/lg/asvita-fresh-mix-mineralgetraenk-1l-tropic.jpg;1;
124000-003;https://best-nutrition.de/media/image/product/6577/lg/best-joy-cooking-spray-flasche-201g-olive-oil.jpg;1;
1340200;https://best-nutrition.de/media/image/product/6579/lg/leanlife-flavourlicious-30ml.jpg;1; 
1340200;https://best-nutrition.de/media/image/product/6579/lg/leanlife-flavourlicious-30ml~2.jpg;2;
1340400;https://best-nutrition.de/media/image/product/6597/lg/leanlife-waffel-240g.jpg;1;
135000;https://best-nutrition.de/media/image/product/6604/lg/isostar-wasserflasche-trinkflasche-650ml-kappe-schwarz.jpg;1;
029400;https://best-nutrition.de/media/image/product/6607/lg/gn-digestive-enzymes-60-kapsel.jpg;1; 
029400;https://best-nutrition.de/media/image/product/6607/lg/gn-digestive-enzymes-60-kapsel~2.jpg;2;
11900000;https://best-nutrition.de/media/image/product/6608/lg/bps-pharma-zinc-120-caps.jpg;1;
036600;https://best-nutrition.de/media/image/product/6612/lg/chiba-40416-fit-grau-rot.jpg;1;
036600-001;https://best-nutrition.de/media/image/product/6613/lg/chiba-40416-fit-grau-rot-l.jpg;1;
036600-002;https://best-nutrition.de/media/image/product/6614/lg/chiba-40416-fit-grau-rot-m.jpg;1;
036600-003;https://best-nutrition.de/media/image/product/6615/lg/chiba-40416-fit-grau-rot-s.jpg;1;
036600-004;https://best-nutrition.de/media/image/product/6616/lg/chiba-40416-fit-grau-rot-xl.jpg;1;
036600-005;https://best-nutrition.de/media/image/product/6617/lg/chiba-40416-fit-grau-rot-xs.jpg;1;
036600-006;https://best-nutrition.de/media/image/product/6618/lg/chiba-40416-fit-grau-rot-xxl.jpg;1;
10013100;https://best-nutrition.de/media/image/product/6620/lg/profuel-schmierstoff-120-kapsel.jpg;1;
1132500;https://best-nutrition.de/media/image/product/6621/lg/blackline-20-core-l-citrullin-malat-pulver-300g-dose.jpg;1; 
1132500;https://best-nutrition.de/media/image/product/6621/lg/blackline-20-core-l-citrullin-malat-pulver-300g-dose~2.jpg;2;
1132600;https://best-nutrition.de/media/image/product/6622/lg/blackline-20-melato9-pulver-300g-dose.jpg;1; 
1132600;https://best-nutrition.de/media/image/product/6622/lg/blackline-20-melato9-pulver-300g-dose~2.jpg;2;
953400;https://best-nutrition.de/media/image/product/6626/lg/fa-nutrition-performance-bcaa-411-120-tabs.jpg;1;
370100-025;https://best-nutrition.de/media/image/product/6631/lg/energy-cake-24x125g-pina-colada.jpg;1; 
370100-025;https://best-nutrition.de/media/image/product/6631/lg/energy-cake-24x125g-pina-colada~2.jpg;2;
445300;https://best-nutrition.de/media/image/product/6636/lg/golds-gym-ggvst061-raglan-stringer-grey-marlin.jpg;1;
445400;https://best-nutrition.de/media/image/product/6637/lg/golds-gym-ggvst061-raglan-stringer-blue-marlin.jpg;1;
445500;https://best-nutrition.de/media/image/product/6638/lg/golds-gym-ggts060-raglan-t-shirt-blue-marlin.gif;1;
445300-001;https://best-nutrition.de/media/image/product/6639/lg/golds-gym-ggvst061-raglan-stringer-grey-marlin-s.jpg;1;
445300-002;https://best-nutrition.de/media/image/product/6640/lg/golds-gym-ggvst061-raglan-stringer-grey-marlin-m.jpg;1;
445300-003;https://best-nutrition.de/media/image/product/6641/lg/golds-gym-ggvst061-raglan-stringer-grey-marlin-l.jpg;1;
445300-004;https://best-nutrition.de/media/image/product/6642/lg/golds-gym-ggvst061-raglan-stringer-grey-marlin-xl.jpg;1;
445400-001;https://best-nutrition.de/media/image/product/6643/lg/golds-gym-ggvst061-raglan-stringer-blue-marlin-s.jpg;1;
445400-002;https://best-nutrition.de/media/image/product/6644/lg/golds-gym-ggvst061-raglan-stringer-blue-marlin-m.jpg;1;
445400-003;https://best-nutrition.de/media/image/product/6645/lg/golds-gym-ggvst061-raglan-stringer-blue-marlin-l.jpg;1;
445400-004;https://best-nutrition.de/media/image/product/6646/lg/golds-gym-ggvst061-raglan-stringer-blue-marlin-xl.jpg;1;
445500-001;https://best-nutrition.de/media/image/product/6647/lg/golds-gym-ggts060-raglan-t-shirt-blue-marlin-s.gif;1;
445500-002;https://best-nutrition.de/media/image/product/6648/lg/golds-gym-ggts060-raglan-t-shirt-blue-marlin-m.gif;1;
445500-003;https://best-nutrition.de/media/image/product/6649/lg/golds-gym-ggts060-raglan-t-shirt-blue-marlin-l.gif;1;
445500-004;https://best-nutrition.de/media/image/product/6650/lg/golds-gym-ggts060-raglan-t-shirt-blue-marlin-xl.gif;1;
337000-004;https://best-nutrition.de/media/image/product/6651/lg/biotech-warrior-shirt-l.jpg;1;
337000-005;https://best-nutrition.de/media/image/product/6652/lg/biotech-warrior-shirt-s.jpg;1;
341300;https://best-nutrition.de/media/image/product/6655/lg/biotech-vitamin-e-100-softgelcaps.png;1;
9999-06;https://best-nutrition.de/media/image/product/6698/lg/pam-butter-141g-flasche.jpg;1;
113400-007;https://best-nutrition.de/media/image/product/6718/lg/blackline-20-juic3d-bcaas-500g-eistee-zitrone.png;1;
1132700;https://best-nutrition.de/media/image/product/6719/lg/blackline-20-core-bcaa-1200mg-300-kapsel.jpg;1;
1132800;https://best-nutrition.de/media/image/product/6720/lg/blackline-20-core-arginin-aakg-pulver-300g.jpg;1;
1132900;https://best-nutrition.de/media/image/product/6721/lg/blackline-20-core-beta-alanin-pulver-500g.jpg;1;
113300-020;https://best-nutrition.de/media/image/product/6726/lg/blackline-20-honest-whey-1000g-white-chocolate-cocos.png;1;
952800-005;https://best-nutrition.de/media/image/product/6731/lg/fa-nutrition-core-mass-7kg-chocolate.png;1;
710100-06;https://best-nutrition.de/media/image/product/6743/lg/performance-meals-350g-portion-chicken-jalfrezi-brown-rice.jpg;1; 
710100-06;https://best-nutrition.de/media/image/product/6743/lg/performance-meals-350g-portion-chicken-jalfrezi-brown-rice~2.jpg;2; 
710100-06;https://best-nutrition.de/media/image/product/6743/lg/performance-meals-350g-portion-chicken-jalfrezi-brown-rice~3.jpg;3; 
710100-06;https://best-nutrition.de/media/image/product/6743/lg/performance-meals-350g-portion-chicken-jalfrezi-brown-rice~4.jpg;4;
710100-07;https://best-nutrition.de/media/image/product/6744/lg/performance-meals-350g-portion-chicken-tikka-masala.jpg;1; 
710100-07;https://best-nutrition.de/media/image/product/6744/lg/performance-meals-350g-portion-chicken-tikka-masala~2.jpg;2; 
710100-07;https://best-nutrition.de/media/image/product/6744/lg/performance-meals-350g-portion-chicken-tikka-masala~3.jpg;3; 
710100-07;https://best-nutrition.de/media/image/product/6744/lg/performance-meals-350g-portion-chicken-tikka-masala~4.jpg;4;
031300-006;https://best-nutrition.de/media/image/product/6749/lg/chiba-30410-athletic-schwarz-xs.jpg;1; 
031300-006;https://best-nutrition.de/media/image/product/6749/lg/chiba-30410-athletic-schwarz-xs~2.jpg;2;
533900;https://best-nutrition.de/media/image/product/6770/lg/body-attack-bcaa-capsules-180-caps.png;1;
127000-004;https://best-nutrition.de/media/image/product/6775/lg/barebells-protein-bars-12x-55g-salty-peanut.jpg;1; 
127000-004;https://best-nutrition.de/media/image/product/6775/lg/barebells-protein-bars-12x-55g-salty-peanut~2.jpg;2;
624900;https://best-nutrition.de/media/image/product/6777/lg/weider-yippie-riegel-12x45g.jpg;1; 
624900;https://best-nutrition.de/media/image/product/6777/lg/weider-yippie-riegel-12x45g~2.jpg;2;
624900-001;https://best-nutrition.de/media/image/product/6778/lg/weider-yippie-riegel-12x-45g-brownie-vanille.jpg;1;
624900-002;https://best-nutrition.de/media/image/product/6779/lg/weider-yippie-riegel12x-45g-cookies-double.jpg;1;
624900-003;https://best-nutrition.de/media/image/product/6780/lg/weider-yippie-riegel-12x-45g-erdnuss-karamell.jpg;1;
624900-004;https://best-nutrition.de/media/image/product/6781/lg/weider-yippie-riegel-12x-45g-coconut-dark-chocolate.jpg;1;
029700;https://best-nutrition.de/media/image/product/6785/lg/gn-bcaa-211-500g.png;1;
029700-001;https://best-nutrition.de/media/image/product/6786/lg/gn-bcaa-211-500g-watermelon.png;1;
029700-002;https://best-nutrition.de/media/image/product/6787/lg/gn-bcaa-211-500g-energy.png;1;
029700-003;https://best-nutrition.de/media/image/product/6788/lg/gn-bcaa-211-500g-mango.png;1;
133100-019;https://best-nutrition.de/media/image/product/6789/lg/asvita-fresh-mix-mineralgetraenk-180-5l-kaktus-feige.jpg;1;
133100-020;https://best-nutrition.de/media/image/product/6790/lg/asvita-fresh-mix-mineralgetraenk-180-5l-eistee-pfirsich.jpg;1;
019950;https://best-nutrition.de/media/image/product/6791/lg/olimp-caffeine-kick-60-kapsel.jpg;1;
337600-004;https://best-nutrition.de/media/image/product/6800/lg/biotech-black-blood-nox-330g-blutorange.png;1;
341400;https://best-nutrition.de/media/image/product/6801/lg/biotech-glutamine-zero-300g.png;1;
341400-001;https://best-nutrition.de/media/image/product/6803/lg/biotech-glutamine-zero-300g-lemon.png;1;
341400-003;https://best-nutrition.de/media/image/product/6805/lg/biotech-glutamine-zero-300g-ice-tea-peach.png;1;
534000;https://best-nutrition.de/media/image/product/6816/lg/body-attack-taurine-3000-90-caps.jpg;1;
534100;https://best-nutrition.de/media/image/product/6817/lg/body-attack-protein-coffee-latte-caramel-12250ml.jpg;1;
534200;https://best-nutrition.de/media/image/product/6819/lg/body-attack-tribulus-extreme-80-caps.jpg;1;
320500-03;https://best-nutrition.de/media/image/product/6827/lg/scitec-amino-charge-570g-bubble-gum.jpg;1;
999912;https://best-nutrition.de/media/image/product/6836/lg/rohstoff-koffein-rein-20kg.jpg;1;
055900-007;https://best-nutrition.de/media/image/product/6841/lg/peak-whey-selection-1kg-cookies-cream.jpg;1;
055900-008;https://best-nutrition.de/media/image/product/6842/lg/peak-whey-selection-1kg-banana.jpg;1;
056400;https://best-nutrition.de/media/image/product/6843/lg/peak-epic-pump-500-g.jpg;1;
056400-001;https://best-nutrition.de/media/image/product/6844/lg/peak-epic-pump-500-g-fresh-berry.jpg;1;
330400-017;https://best-nutrition.de/media/image/product/6847/lg/biotech-iso-whey-zero-2270g-pistacchio.jpg;1; 
330400-017;https://best-nutrition.de/media/image/product/6847/lg/biotech-iso-whey-zero-2270g-pistacchio~2.jpg;2; 
330400-017;https://best-nutrition.de/media/image/product/6847/lg/biotech-iso-whey-zero-2270g-pistacchio~3.jpg;3;
1131700-008;https://best-nutrition.de/media/image/product/6858/lg/blackline-20-honest-whey-2270g-triple-chocolate.jpg;1;
113300-022;https://best-nutrition.de/media/image/product/6864/lg/blackline-20-honest-whey-1000g-bienenstich.png;1;
624900-005;https://best-nutrition.de/media/image/product/6865/lg/weider-yippie-riegel-12x-45g-chocolate-lava.jpg;1;
036800;https://best-nutrition.de/media/image/product/6867/lg/chiba-42146-iron-premium-ii.jpg;1;
037400;https://best-nutrition.de/media/image/product/6902/lg/chiba-40916-lady-wristpro-hellgrau-rosa.jpg;1;
037700;https://best-nutrition.de/media/image/product/6917/lg/chiba-40916-lady-wristpro-tuerkis-apfelgruen.jpg;1;
039900;https://best-nutrition.de/media/image/product/6975/lg/chiba-40486-kniebandage-pro-schwarz.jpg;1;
010100-001;https://best-nutrition.de/media/image/product/7124/lg/olimp-whey-protein-complex-100-700g-lemon-cheesecake.jpg;1; 
010100-001;https://best-nutrition.de/media/image/product/7124/lg/olimp-whey-protein-complex-100-700g-lemon-cheesecake~2.png;2;
010100-002;https://best-nutrition.de/media/image/product/7125/lg/olimp-whey-protein-complex-100-700g-cherry-yoghurt.jpg;1; 
010100-002;https://best-nutrition.de/media/image/product/7125/lg/olimp-whey-protein-complex-100-700g-cherry-yoghurt~2.png;2;
010100-003;https://best-nutrition.de/media/image/product/7126/lg/olimp-whey-protein-complex-100-700g-cookies-cream.jpg;1; 
010100-003;https://best-nutrition.de/media/image/product/7126/lg/olimp-whey-protein-complex-100-700g-cookies-cream~2.png;2;
010100-004;https://best-nutrition.de/media/image/product/7127/lg/olimp-whey-protein-complex-100-700g-blueberry.jpg;1; 
010100-004;https://best-nutrition.de/media/image/product/7127/lg/olimp-whey-protein-complex-100-700g-blueberry~2.png;2;
010200-008;https://best-nutrition.de/media/image/product/7128/lg/olimp-whey-protein-complex-100-227kg-lemon-cheesecake.jpg;1; 
010200-008;https://best-nutrition.de/media/image/product/7128/lg/olimp-whey-protein-complex-100-227kg-lemon-cheesecake~2.png;2;
051400-04;https://best-nutrition.de/media/image/product/7130/lg/peak-eaa-tst-500g-blueberry.jpg;1;
051400-05;https://best-nutrition.de/media/image/product/7131/lg/peak-eaa-tst-500g-white-tea-peach.jpg;1;
051400-06;https://best-nutrition.de/media/image/product/7132/lg/peak-eaa-tst-500g-raspberry.jpg;1;
320500-004;https://best-nutrition.de/media/image/product/7137/lg/scitec-amino-charge-570g-apple.jpg;1;
